log_annual_credit,log_annual_debit,net_savings_ratio,monthly_burn_rate,salary_inflow_ratio,monthly_credit_cv,salary_regularity_score,bonus_lump_sum_ratio,investment_ratio,fixed_obligation_ratio,discretionary_ratio,tax_shield_ratio,upi_velocity_index,micro_spend_density,log_avg_ticket_size,capital_gains_flux,user_id,true_annual_income,tax_slab_class,behavior_cluster
12.23,11.7415,0.3864,0.6136,0.9538,0.1044,1.0,0.1369,0.4339,0.3255,0.1452,0.1529,0.6561,0.0347,6.0976,0.0801,2764,200000.0,0,0
14.0779,14.0649,0.0129,0.9871,0.8308,0.1311,0.92,0.0429,0.0293,0.4479,0.385,0.0389,0.8526,0.1476,8.3672,0.0,2765,1260000.0,2,2
12.4979,12.5015,-0.0036,1.0036,0.8415,0.1169,0.92,0.0182,0.0995,0.3952,0.5296,0.0339,0.8343,0.1192,7.3301,0.0,2766,260000.0,0,2
13.14,12.9381,0.1828,0.8172,0.5284,0.3594,0.58,0.0,0.0326,0.3343,0.3925,0.0135,0.9228,0.2878,7.3726,0.0,2767,500000.0,1,3
12.2022,11.4024,0.5506,0.4494,0.8591,0.0549,1.0,0.1161,0.3165,0.2984,0.2112,0.1392,0.4755,0.0792,6.0846,0.1,2768,200000.0,0,0
14.5904,14.2242,0.3066,0.6934,0.894,0.0204,1.0,0.0699,0.1407,0.3921,0.3019,0.0467,0.6791,0.0668,8.9513,0.0315,2769,2210000.0,5,1
14.1811,14.0226,0.1466,0.8534,0.8737,0.0851,1.0,0.0355,0.0807,0.3877,0.5128,0.0081,0.8067,0.1911,8.5708,0.0,2770,1400000.0,3,2
12.5163,12.275,0.2143,0.7857,0.7479,0.2368,1.0,0.0,0.05,0.2168,0.2932,0.0382,0.9746,0.192,6.6678,0.0,2771,264000.0,0,3
13.0708,12.5859,0.3842,0.6158,0.9038,0.0465,1.0,0.1154,0.2459,0.4099,0.3274,0.0466,0.7412,0.0547,7.5529,0.0282,2772,480000.0,1,1
13.2394,12.6987,0.4176,0.5824,0.9033,0.0965,1.0,0.0535,0.4056,0.2215,0.1513,0.1545,0.4472,0.0309,7.504,0.0957,2773,540000.0,1,0
14.0936,13.8332,0.2293,0.7707,0.9105,0.0568,1.0,0.1104,0.2348,0.3783,0.3098,0.1178,0.8065,0.0488,8.5508,0.0014,2774,1331600.0,3,1
14.6764,14.472,0.1849,0.8151,0.7302,0.2875,0.92,0.0,0.0602,0.294,0.3656,0.0211,0.9767,0.3148,8.9544,0.0,2775,2340000.0,5,3
13.5298,13.2754,0.2246,0.7754,0.8766,0.0611,1.0,0.0886,0.1297,0.356,0.2079,0.09,0.6258,0.1062,8.0537,0.039,2776,720000.0,1,1
12.819,12.6314,0.1711,0.8289,0.7417,0.0983,0.92,0.0458,0.0017,0.3335,0.4668,0.0084,0.7698,0.2362,6.8312,0.0,2777,367200.0,0,2
14.0646,13.691,0.3117,0.6883,0.9718,0.0421,1.0,0.0591,0.1221,0.3981,0.3182,0.0893,0.648,0.0958,8.1004,0.0094,2778,1300000.0,3,1
13.1855,12.4903,0.501,0.499,0.8497,0.1004,1.0,0.0927,0.2911,0.3126,0.19,0.1323,0.6801,0.0231,7.1768,0.0547,2779,520000.0,1,0
13.886,13.0258,0.5769,0.4231,0.9133,0.0722,1.0,0.0603,0.4369,0.3244,0.1483,0.0922,0.5276,0.0456,7.8537,0.1417,2780,1080000.0,2,0
12.5543,12.378,0.1616,0.8384,0.6867,0.1575,0.58,0.0,0.0469,0.3427,0.4272,0.0139,0.9252,0.317,6.6298,0.0,2781,270000.0,0,3
12.8073,12.3193,0.3862,0.6138,0.8966,0.0806,1.0,0.0886,0.2134,0.3418,0.3025,0.0554,0.8127,0.0733,6.9679,0.0262,2782,360000.0,0,1
13.5746,13.5226,0.0507,0.9493,0.7366,0.1581,1.0,0.0684,0.0083,0.4376,0.4746,0.0421,0.8339,0.1847,8.1465,0.0,2783,756000.0,1,2
13.5288,13.1524,0.3137,0.6863,0.9696,0.087,1.0,0.0697,0.146,0.3461,0.2487,0.1194,0.7284,0.0773,7.7234,0.0035,2784,720000.0,1,1
12.7472,12.5627,0.1685,0.8315,0.7582,0.2788,1.0,0.0,0.1118,0.2241,0.2792,0.0111,0.9633,0.3209,6.7349,0.0,2785,334800.0,0,3
14.0107,13.868,0.133,0.867,0.7276,0.1863,1.0,0.0,0.0666,0.3053,0.2812,0.0352,0.9159,0.2985,8.589,0.0,2786,1170000.0,2,3
12.4936,11.9685,0.4085,0.5915,0.8759,0.0828,1.0,0.111,0.4263,0.217,0.1823,0.1334,0.6836,0.0717,6.3411,0.1324,2787,270000.0,0,0
14.929,14.3604,0.4337,0.5663,0.8629,0.0405,1.0,0.1442,0.3466,0.2756,0.1213,0.1704,0.4464,0.0508,9.2278,0.1346,2788,3060000.0,6,0
12.5049,12.3095,0.1775,0.8225,0.6629,0.3139,0.92,0.0,0.0538,0.1951,0.4201,0.0026,0.9135,0.2525,6.6108,0.0,2789,270000.0,0,3
12.8824,12.7165,0.1529,0.8471,0.8915,0.146,0.83,0.0242,0.0881,0.3817,0.4094,0.0129,0.9228,0.2166,7.1403,0.0,2790,400000.0,0,2
13.4999,13.3079,0.1747,0.8253,0.753,0.1364,0.92,0.0354,0.0332,0.4927,0.425,0.0427,0.8069,0.1244,7.7552,0.0,2791,720000.0,1,2
13.1647,12.4181,0.526,0.474,0.8871,0.1056,1.0,0.1009,0.3343,0.2123,0.169,0.1194,0.592,0.0776,7.2602,0.1052,2792,520000.0,1,0
13.4421,12.9419,0.3936,0.6064,0.9459,0.0769,1.0,0.0667,0.2446,0.3119,0.203,0.0436,0.781,0.0904,7.3441,0.0143,2793,658800.0,1,1
13.8296,13.3762,0.3645,0.6355,0.9629,0.1391,1.0,0.072,0.2824,0.257,0.1286,0.1537,0.5813,0.0622,8.1275,0.0842,2794,990000.0,2,0
12.3878,11.7183,0.488,0.512,0.9462,0.0977,1.0,0.0589,0.3252,0.3244,0.2005,0.0917,0.5511,0.0257,6.8409,0.1162,2795,240000.0,0,0
12.6329,12.2059,0.3475,0.6525,0.8726,0.0961,1.0,0.0626,0.2343,0.419,0.3038,0.0961,0.6514,0.0679,7.0884,0.0259,2796,300000.0,0,1
13.7422,13.6271,0.1087,0.8913,0.5841,0.3505,0.75,0.0,0.0715,0.2569,0.2605,0.0285,0.8596,0.3103,8.1444,0.0,2797,900000.0,2,3
12.3325,11.5738,0.5317,0.4683,0.8947,0.1256,1.0,0.1761,0.3321,0.3364,0.142,0.1211,0.4805,0.0765,6.2281,0.0902,2798,223200.0,0,0
13.7202,13.1755,0.42,0.58,0.9599,0.0477,1.0,0.1154,0.2848,0.3313,0.1171,0.1235,0.4383,0.0616,7.9602,0.0631,2799,888000.0,2,0
12.6473,12.4974,0.1392,0.8608,0.8013,0.2111,0.83,0.048,0.003,0.4736,0.411,0.0361,0.817,0.2192,6.847,0.0,2800,300000.0,0,2
13.2199,12.6329,0.444,0.556,0.9738,0.1305,1.0,0.136,0.3961,0.2775,0.1553,0.0857,0.638,0.0383,7.0783,0.0576,2801,530400.0,1,0
13.5783,13.3313,0.2189,0.7811,0.921,0.0448,1.0,0.1007,0.1673,0.417,0.2114,0.0901,0.7889,0.0442,8.1534,0.0249,2802,800000.0,1,1
13.335,12.856,0.3806,0.6194,0.939,0.0576,1.0,0.1446,0.1712,0.4289,0.2856,0.0431,0.6688,0.1176,7.6013,0.0028,2803,624000.0,1,1
12.2725,12.0156,0.2265,0.7735,0.953,0.0677,1.0,0.1456,0.2467,0.3185,0.252,0.0454,0.7334,0.1085,6.6488,0.0287,2804,208800.0,0,1
12.2041,11.6999,0.396,0.604,0.8988,0.0693,1.0,0.1083,0.2766,0.2128,0.1363,0.1029,0.5216,0.0765,6.3333,0.0402,2805,200000.0,0,0
12.9793,12.8912,0.0843,0.9157,0.741,0.1439,1.0,0.02,0.0544,0.4951,0.4531,0.0211,0.796,0.2304,7.7335,0.0,2806,421200.0,0,2
12.9125,12.4137,0.3927,0.6073,0.9354,0.1265,1.0,0.1123,0.4028,0.2193,0.164,0.1108,0.4198,0.0316,7.3541,0.136,2807,400000.0,0,0
13.3169,13.0455,0.2377,0.7623,0.5115,0.3944,0.92,0.0,0.1072,0.2361,0.3374,0.0152,0.8738,0.2311,7.5829,0.0,2808,600000.0,1,3
12.9776,12.725,0.2232,0.7768,0.8921,0.0885,1.0,0.1455,0.2223,0.3838,0.2347,0.0506,0.7969,0.0916,7.1683,0.0045,2809,432000.0,0,1
13.1089,13.1505,-0.0426,1.0426,0.7621,0.1854,1.0,0.0248,0.0102,0.4446,0.3888,0.0222,0.7915,0.2331,7.6695,0.0,2810,500000.0,1,2
13.0594,12.6988,0.3027,0.6973,0.9836,0.0319,1.0,0.1329,0.162,0.3134,0.2296,0.1035,0.7703,0.1124,7.4367,0.015,2811,450000.0,0,1
12.3832,11.4948,0.5887,0.4113,0.8624,0.0343,1.0,0.0502,0.2919,0.2607,0.2149,0.105,0.4997,0.0423,6.575,0.033,2812,234000.0,0,0
13.9082,13.4412,0.3731,0.6269,0.8939,0.1323,1.0,0.0623,0.2717,0.3336,0.1971,0.113,0.431,0.0283,8.2842,0.113,2813,1092000.0,2,0
13.5955,13.5914,0.0041,0.9959,0.7217,0.2418,0.92,0.0972,0.0161,0.4524,0.3502,0.0219,0.8714,0.2136,8.0067,0.0,2814,810000.0,1,2
14.2182,13.8255,0.3248,0.6752,0.8811,0.0409,1.0,0.0618,0.2295,0.4249,0.2214,0.0535,0.7411,0.0662,8.1872,0.0476,2815,1500000.0,3,1
13.1856,12.8749,0.2671,0.7329,0.9145,0.0812,1.0,0.1352,0.125,0.3427,0.2259,0.0766,0.7256,0.077,7.1256,0.0116,2816,540000.0,1,1
13.4135,13.1898,0.2004,0.7996,0.9655,0.0432,1.0,0.1358,0.2072,0.3984,0.2124,0.103,0.6406,0.0949,7.4309,0.0062,2817,660000.0,1,1
13.342,13.1941,0.1375,0.8625,0.7645,0.1191,1.0,0.0885,0.048,0.4926,0.6,0.04,0.8106,0.1109,7.5208,0.0,2818,630000.0,1,2
12.2507,11.8962,0.2985,0.7015,0.9324,0.0582,1.0,0.1451,0.2438,0.4357,0.2249,0.063,0.6298,0.0695,6.3802,0.0477,2819,205200.0,0,1
13.3718,12.3508,0.6398,0.3602,0.8185,0.1349,1.0,0.0613,0.4311,0.2286,0.1764,0.1096,0.4542,0.0453,7.3191,0.1401,2820,630000.0,1,0
14.6394,14.5104,0.121,0.879,0.8682,0.0986,0.92,0.075,0.091,0.4773,0.4755,0.0304,0.8997,0.153,9.2527,0.0,2821,2200000.0,5,2
12.2394,12.2705,-0.0315,1.0315,0.7748,0.1907,0.92,0.0253,0.0027,0.322,0.3511,0.0163,0.9484,0.2351,6.3641,0.0,2822,200000.0,0,2
12.8545,12.6643,0.1732,0.8268,0.6433,0.2994,0.92,0.0,0.0284,0.2476,0.261,0.0399,0.8503,0.2203,7.0228,0.0,2823,390000.0,0,3
13.9232,13.7804,0.133,0.867,0.5793,0.4447,1.0,0.0,0.0356,0.1585,0.3021,0.0328,0.9643,0.3439,8.5221,0.0,2824,1080000.0,2,3
13.1424,12.6457,0.3914,0.6086,0.8956,0.0764,1.0,0.1438,0.2148,0.3628,0.3121,0.1047,0.7086,0.1055,7.4212,0.0148,2825,500000.0,1,1
12.204,11.9636,0.2137,0.7863,0.9311,0.0316,1.0,0.0595,0.1618,0.3688,0.2543,0.0411,0.6528,0.0497,6.5115,0.026,2826,200000.0,0,1
13.0513,12.1143,0.6082,0.3918,0.9704,0.078,1.0,0.0621,0.409,0.3489,0.1635,0.1375,0.5667,0.0427,6.7708,0.091,2827,450000.0,0,0
13.2296,12.4132,0.558,0.442,0.8832,0.1399,1.0,0.1897,0.2588,0.2695,0.1002,0.1354,0.6161,0.0276,7.2202,0.0661,2828,540000.0,1,0
12.6218,12.1936,0.3483,0.6517,0.9104,0.0624,1.0,0.0732,0.1905,0.3232,0.3498,0.1114,0.6984,0.091,6.7177,0.0366,2829,300000.0,0,1
12.5137,12.3823,0.1231,0.8769,0.8517,0.1723,0.75,0.0,0.097,0.2799,0.3529,0.027,0.9207,0.2121,6.7436,0.0,2830,259200.0,0,3
12.4943,11.9295,0.4316,0.5684,0.9271,0.1429,1.0,0.0946,0.3115,0.2934,0.189,0.1359,0.6562,0.0344,6.3952,0.1379,2831,260000.0,0,0
12.966,12.7768,0.1724,0.8276,0.8902,0.118,0.92,0.0038,0.0411,0.4986,0.4179,0.0231,0.7568,0.1438,7.1655,0.0,2832,432000.0,0,2
13.6183,13.6324,-0.0141,1.0141,0.7485,0.1528,0.92,0.094,0.0317,0.4426,0.4412,0.0174,0.7821,0.1748,8.195,0.0,2833,828000.0,1,2
14.544,14.2674,0.2416,0.7584,0.6971,0.2239,0.75,0.0,0.0868,0.2565,0.2795,0.0284,0.9333,0.181,8.7634,0.0,2834,2080000.0,5,3
13.503,13.265,0.2118,0.7882,0.8579,0.0893,1.0,0.1202,0.1765,0.3785,0.2462,0.1056,0.7808,0.0757,7.7949,0.0462,2835,700000.0,1,1
12.8129,12.439,0.3119,0.6881,0.9109,0.0732,1.0,0.0757,0.161,0.3927,0.2802,0.1152,0.7482,0.0948,6.8014,0.0133,2836,360000.0,0,1
13.5197,13.3866,0.1246,0.8754,0.9252,0.0834,0.83,0.0761,0.0926,0.3426,0.5498,0.0086,0.8535,0.186,7.9009,0.0,2837,720000.0,1,2
12.9058,11.8963,0.6356,0.3644,0.9433,0.081,1.0,0.1778,0.3189,0.2732,0.1328,0.1212,0.5175,0.071,7.0865,0.0202,2838,405600.0,0,0
13.1073,12.7678,0.2879,0.7121,0.9686,0.0667,1.0,0.0846,0.1871,0.3871,0.3431,0.1175,0.6977,0.0584,7.3532,0.0267,2839,500000.0,1,1
12.8384,12.51,0.2799,0.7201,0.9881,0.0632,1.0,0.12,0.1229,0.3555,0.3358,0.0809,0.8407,0.0561,6.8596,0.0145,2840,358800.0,0,1
13.7589,13.4646,0.255,0.745,0.9362,0.0334,1.0,0.0952,0.1427,0.3238,0.3163,0.0494,0.8095,0.062,7.801,0.0022,2841,900000.0,2,1
14.8276,14.5572,0.2369,0.7631,0.9609,0.0515,1.0,0.0897,0.1481,0.3428,0.2187,0.0977,0.7722,0.0711,9.491,0.0082,2842,2700000.0,6,1
13.3909,13.4091,-0.0184,1.0184,0.8339,0.1679,0.92,0.0843,0.0102,0.491,0.4972,0.0405,0.8553,0.1448,7.8653,0.0,2843,630000.0,1,2
12.3876,12.1459,0.2147,0.7853,0.9898,0.0882,1.0,0.0773,0.1662,0.3375,0.2055,0.0825,0.6422,0.1107,6.889,0.0226,2844,234000.0,0,1
13.1012,12.6972,0.3324,0.6676,0.8164,0.3701,1.0,0.0,0.0413,0.2998,0.2908,0.0384,0.9693,0.1589,7.1352,0.0,2845,480000.0,1,3
15.0628,14.1465,0.6,0.4,0.9795,0.112,1.0,0.0985,0.3824,0.2839,0.2043,0.1769,0.5017,0.0725,8.9238,0.1051,2846,3330000.0,6,0
12.839,12.5178,0.2747,0.7253,0.961,0.0244,1.0,0.0998,0.1322,0.3808,0.3327,0.0868,0.7683,0.0463,7.3861,0.0278,2847,360000.0,0,1
12.8145,12.1372,0.492,0.508,0.9519,0.1185,1.0,0.0906,0.2702,0.2083,0.1406,0.1059,0.6654,0.0554,6.8341,0.0766,2848,360000.0,0,0
12.9372,12.4683,0.3743,0.6257,0.9896,0.0579,1.0,0.1471,0.2484,0.3876,0.2233,0.1017,0.6959,0.0842,7.4443,0.0082,2849,400000.0,0,1
13.3002,12.9596,0.2886,0.7114,0.7224,0.4284,0.92,0.0,0.0218,0.2594,0.3458,0.0357,0.8587,0.1595,7.2562,0.0,2850,600000.0,1,3
13.5427,13.5468,-0.0041,1.0041,0.7522,0.2375,0.92,0.0044,0.0257,0.3635,0.5013,0.0304,0.9016,0.2086,7.8749,0.0,2851,748800.0,1,2
12.8224,12.578,0.2169,0.7831,0.8959,0.0475,1.0,0.1462,0.1977,0.4394,0.2094,0.0706,0.7501,0.061,7.3999,0.0014,2852,358800.0,0,1
12.3109,11.9512,0.3021,0.6979,0.9648,0.0311,1.0,0.1429,0.204,0.319,0.3016,0.0791,0.6752,0.116,6.2621,0.0277,2853,216000.0,0,1
13.8368,13.3289,0.3983,0.6017,0.8835,0.0794,1.0,0.0836,0.1463,0.3604,0.3327,0.1197,0.6764,0.1013,8.0042,0.0063,2854,1036800.0,2,1
13.1395,13.0551,0.0809,0.9191,0.8145,0.1674,0.92,0.0646,0.0295,0.3974,0.3673,0.023,0.8975,0.1678,7.2936,0.0,2855,500000.0,1,2
12.395,11.9965,0.3287,0.6713,0.906,0.098,1.0,0.0831,0.208,0.3828,0.2319,0.0786,0.8062,0.101,6.6054,0.0091,2856,240000.0,0,1
12.9164,12.4814,0.3527,0.6473,0.9258,0.1326,1.0,0.1912,0.3143,0.3153,0.1601,0.1589,0.4022,0.0357,7.1385,0.0913,2857,396000.0,0,0
13.4836,12.6588,0.5617,0.4383,0.8268,0.1282,1.0,0.0589,0.3299,0.2006,0.2125,0.095,0.5007,0.0397,7.9304,0.1009,2858,720000.0,1,0
13.5319,13.2808,0.222,0.778,0.9827,0.0848,1.0,0.1068,0.1364,0.3269,0.3189,0.062,0.7711,0.0976,8.2059,0.0024,2859,720000.0,1,1
12.2169,11.9501,0.2342,0.7658,0.8638,0.0835,1.0,0.1481,0.1346,0.4021,0.2832,0.0845,0.7339,0.0473,6.8045,0.0374,2860,200000.0,0,1
13.6066,12.6606,0.6117,0.3883,0.832,0.128,1.0,0.1982,0.2639,0.2126,0.1328,0.1452,0.6251,0.0537,7.6607,0.0351,2861,800000.0,1,0
12.2455,12.0164,0.2047,0.7953,0.8013,0.352,0.75,0.0,0.0296,0.3353,0.4188,0.0124,0.9349,0.34,6.7052,0.0,2862,204000.0,0,3
12.5186,12.5595,-0.0417,1.0417,0.8037,0.127,1.0,0.0019,0.0124,0.431,0.41,0.0316,0.7681,0.1543,6.8135,0.0,2863,270000.0,0,2
13.4474,13.1784,0.2359,0.7641,0.9838,0.0319,1.0,0.0867,0.1488,0.3797,0.2434,0.0929,0.7426,0.1139,7.6074,0.0088,2864,700000.0,1,1
13.8343,13.7046,0.1216,0.8784,0.9353,0.1074,1.0,0.0353,0.0036,0.4915,0.4055,0.0061,0.9283,0.1107,7.9148,0.0,2865,1000000.0,2,2
12.635,12.5034,0.1233,0.8767,0.7713,0.1662,1.0,0.0813,0.0434,0.3109,0.3779,0.0301,0.8846,0.1106,6.912,0.0,2866,300000.0,0,2
13.8241,13.741,0.0798,0.9202,0.8073,0.1575,0.83,0.0721,0.0208,0.4756,0.4688,0.0087,0.7793,0.1226,8.3591,0.0,2867,982800.0,2,2
15.283,14.9175,0.3061,0.6939,0.8759,0.0573,1.0,0.0972,0.1757,0.4221,0.3337,0.0872,0.7261,0.0746,9.7375,0.0131,2868,4290000.0,6,1
13.2031,13.047,0.1445,0.8555,0.6923,0.3355,0.75,0.0,0.0896,0.2421,0.2789,0.003,0.9672,0.1672,7.5053,0.0,2869,540000.0,1,3
12.331,12.324,0.0069,0.9931,0.8862,0.2328,0.92,0.074,0.0052,0.3816,0.5619,0.0051,0.8212,0.2057,6.9975,0.0,2870,228000.0,0,2
12.4424,11.6708,0.5377,0.4623,0.9707,0.1439,1.0,0.1355,0.2897,0.3498,0.1417,0.1705,0.6259,0.0352,6.2986,0.0357,2871,252000.0,0,0
12.1936,12.2408,-0.0483,1.0483,0.762,0.1814,0.92,0.0953,0.0985,0.3461,0.4095,0.0369,0.8714,0.1717,6.6723,0.0,2872,200000.0,0,2
13.2956,12.9849,0.2671,0.7329,0.7511,0.2271,1.0,0.0,0.0866,0.1546,0.3411,0.0133,0.9584,0.2015,7.3798,0.0,2873,600000.0,1,3
13.8348,13.742,0.0887,0.9113,0.7532,0.0873,0.92,0.0343,0.0216,0.4768,0.4652,0.0064,0.8679,0.153,7.9056,0.0,2874,1000000.0,2,2
12.2574,11.9997,0.2271,0.7729,0.944,0.0232,1.0,0.1322,0.1794,0.4442,0.295,0.0915,0.7114,0.0462,6.2142,0.0158,2875,205200.0,0,1
12.455,11.9193,0.4147,0.5853,0.8821,0.1333,1.0,0.0916,0.2807,0.2641,0.146,0.178,0.6664,0.0295,6.3666,0.113,2876,260000.0,0,0
13.2275,12.953,0.2401,0.7599,0.8976,0.0224,1.0,0.1452,0.1765,0.3642,0.2613,0.1133,0.6446,0.0977,7.7348,0.0295,2877,540000.0,1,1
14.26,13.2372,0.6404,0.3596,0.9501,0.1231,1.0,0.1168,0.3787,0.3211,0.1734,0.1292,0.62,0.0736,8.249,0.1407,2878,1560000.0,3,0
12.2467,11.5206,0.5162,0.4838,0.8096,0.0891,1.0,0.1663,0.3472,0.263,0.21,0.081,0.4992,0.0445,6.4334,0.1497,2879,200000.0,0,0
12.9438,12.2151,0.5175,0.4825,0.8452,0.0717,1.0,0.1491,0.2599,0.2775,0.1245,0.11,0.4187,0.0546,7.0387,0.0259,2880,405600.0,0,0
13.1883,13.0914,0.0923,0.9077,0.8994,0.1989,0.83,0.0696,0.0324,0.3887,0.3552,0.0037,0.8918,0.2494,7.4368,0.0,2881,540000.0,1,2
13.0904,12.6201,0.3752,0.6248,0.9704,0.0746,1.0,0.1176,0.2412,0.36,0.2459,0.0623,0.8201,0.0494,7.3562,0.0238,2882,464400.0,0,1
13.3506,12.9993,0.2962,0.7038,0.8996,0.0282,1.0,0.144,0.121,0.4448,0.2048,0.0877,0.6062,0.061,7.9237,0.0053,2883,630000.0,1,1
14.0423,13.8882,0.1428,0.8572,0.8316,0.156,0.92,0.0356,0.0992,0.4608,0.4035,0.0293,0.7822,0.22,8.5468,0.0,2884,1263600.0,2,2
13.7024,12.9849,0.512,0.488,0.9049,0.1405,1.0,0.1617,0.418,0.2038,0.1546,0.0933,0.4022,0.0601,8.0609,0.123,2885,910000.0,2,0
13.6913,13.0423,0.4774,0.5226,0.9127,0.0436,1.0,0.0548,0.395,0.2541,0.114,0.1518,0.6773,0.0385,7.5114,0.1051,2886,873600.0,1,0
13.6249,13.4345,0.1734,0.8266,0.6621,0.2453,0.92,0.0,0.028,0.2299,0.4003,0.0183,0.8864,0.3378,8.0334,0.0,2887,800000.0,1,3
13.4717,13.1292,0.29,0.71,0.8766,0.0299,1.0,0.063,0.2206,0.4239,0.2306,0.0942,0.8326,0.0532,7.4325,0.0114,2888,700000.0,1,1
13.0408,12.6633,0.3144,0.6856,0.8619,0.0993,1.0,0.092,0.1927,0.3539,0.3276,0.0443,0.7869,0.1043,7.6049,0.0301,2889,450000.0,0,1
12.8337,12.7281,0.1002,0.8998,0.908,0.155,0.92,0.078,0.0746,0.4389,0.4596,0.0459,0.8428,0.1264,6.9529,0.0,2890,360000.0,0,2
13.0151,12.5632,0.3636,0.6364,0.9374,0.0586,1.0,0.0863,0.2344,0.4055,0.244,0.0553,0.7672,0.0489,7.1153,0.0068,2891,450000.0,0,1
15.0257,14.573,0.3641,0.6359,0.9617,0.0616,1.0,0.0884,0.1239,0.3524,0.2504,0.0575,0.8091,0.0881,9.0831,0.0295,2892,3240000.0,6,1
14.8404,14.5348,0.2633,0.7367,0.9718,0.0463,1.0,0.0694,0.2094,0.3334,0.3246,0.0944,0.8136,0.0801,8.9045,0.003,2893,2800000.0,6,1
12.233,11.2047,0.6424,0.3576,0.874,0.1466,1.0,0.1966,0.2987,0.3324,0.1208,0.1475,0.4554,0.0445,6.3086,0.1032,2894,205200.0,0,0
13.3917,13.1199,0.238,0.762,0.9214,0.0228,1.0,0.059,0.1656,0.3392,0.2562,0.0758,0.6138,0.0924,7.6667,0.0221,2895,650000.0,1,1
15.444,15.383,0.0592,0.9408,0.8351,0.1553,0.92,0.09,0.0681,0.4816,0.358,0.0301,0.8204,0.1736,9.5026,0.0,2896,4860000.0,6,2
13.3281,12.7876,0.4176,0.5824,0.823,0.0906,1.0,0.1922,0.4485,0.2989,0.1475,0.1282,0.4519,0.0419,7.5755,0.0839,2897,600000.0,1,0
13.4438,12.4644,0.6245,0.3755,0.8451,0.1415,1.0,0.1352,0.2786,0.2111,0.2122,0.0917,0.6409,0.0406,7.3156,0.1441,2898,700000.0,1,0
12.2449,12.0045,0.2137,0.7863,0.8785,0.0848,1.0,0.0617,0.197,0.3745,0.3216,0.0785,0.7139,0.1165,6.2739,0.0267,2899,200000.0,0,1
14.7432,14.3227,0.3432,0.6568,0.8985,0.0258,1.0,0.0884,0.163,0.3012,0.3273,0.1175,0.6729,0.1039,9.2663,0.0271,2900,2520000.0,6,1
12.9757,12.6248,0.296,0.704,0.9831,0.0523,1.0,0.0845,0.1616,0.384,0.2516,0.1052,0.6124,0.0592,7.1859,0.0051,2901,421200.0,0,1
12.8586,11.9865,0.5819,0.4181,0.8767,0.0747,1.0,0.1357,0.314,0.286,0.1318,0.1376,0.4551,0.0537,6.6304,0.1148,2902,390000.0,0,0
13.19,12.5812,0.456,0.544,0.979,0.1309,1.0,0.168,0.3074,0.328,0.1396,0.1617,0.5038,0.0627,7.2194,0.0894,2903,540000.0,1,0
12.5022,12.3235,0.1636,0.8364,0.8708,0.2182,1.0,0.0155,0.0818,0.3618,0.3546,0.0499,0.9316,0.1123,6.7946,0.0,2904,270000.0,0,2
13.5,13.5155,-0.0157,1.0157,0.822,0.213,0.92,0.0714,0.0971,0.4798,0.5874,0.0053,0.7537,0.2377,7.6031,0.0,2905,700000.0,1,2
13.4789,12.7106,0.5362,0.4638,0.8927,0.1496,1.0,0.118,0.4414,0.2902,0.1756,0.1735,0.4479,0.0522,7.7758,0.0477,2906,720000.0,1,0
13.0346,12.0587,0.6231,0.3769,0.8807,0.0472,1.0,0.0896,0.4299,0.244,0.11,0.1411,0.5594,0.0796,6.8521,0.029,2907,450000.0,0,0
13.2293,12.6382,0.4463,0.5537,0.9672,0.1203,1.0,0.1329,0.2702,0.3162,0.1331,0.1281,0.4158,0.0205,7.6476,0.1224,2908,540000.0,1,0
12.6476,12.5259,0.1146,0.8854,0.8782,0.2078,0.75,0.0,0.0444,0.3317,0.2766,0.015,0.9503,0.3279,6.9279,0.0,2909,300000.0,0,3
13.8983,13.5581,0.2883,0.7117,0.8789,0.1942,0.58,0.0,0.0805,0.2961,0.4216,0.0218,0.8679,0.3254,7.8353,0.0,2910,1040000.0,2,3
14.2685,14.1614,0.1016,0.8984,0.874,0.2181,1.0,0.0472,0.033,0.3313,0.4093,0.042,0.8802,0.2175,8.3561,0.0,2911,1544400.0,3,2
14.0461,13.8103,0.2101,0.7899,0.8692,0.0858,1.0,0.1125,0.2446,0.351,0.2944,0.0948,0.743,0.0662,8.0127,0.0425,2912,1216800.0,2,1
13.4266,12.783,0.4746,0.5254,0.9294,0.1044,1.0,0.0607,0.3334,0.3366,0.1646,0.1154,0.4919,0.0379,7.8014,0.0714,2913,648000.0,1,0
12.8329,12.3056,0.4098,0.5902,0.9405,0.0995,1.0,0.1986,0.3095,0.2726,0.2027,0.0902,0.5499,0.0726,7.1232,0.0354,2914,360000.0,0,0
12.5667,12.0704,0.3913,0.6087,0.8908,0.082,1.0,0.1039,0.1777,0.3748,0.3172,0.0628,0.6321,0.1058,6.5445,0.0313,2915,288000.0,0,1
13.0136,12.9181,0.0911,0.9089,0.856,0.0901,0.83,0.0992,0.0553,0.3308,0.4218,0.0148,0.9045,0.2279,7.4493,0.0,2916,450000.0,0,2
14.6047,14.4474,0.1455,0.8545,0.6048,0.23,1.0,0.0,0.0636,0.1908,0.2851,0.0347,0.8746,0.3413,8.8395,0.0,2917,2160000.0,5,3
13.6053,13.5741,0.0308,0.9692,0.7615,0.141,0.83,0.0119,0.0067,0.4732,0.4018,0.0486,0.7798,0.2356,8.186,0.0,2918,800000.0,1,2
